CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,EstimatedSalary,Exited
15663964,Pagnotto,561,French,Male,37,5,€0.0,2,Yes,3,Yes,€83093.25,0
15782311,Feng,529,FRA,Male,28,9,€0.0,2,No,5,No,€52545.24,0
15588197,Endrizzi,670,FRA,Male,36,7,€0.0,2,Yes,9,Yes,€59571.5,0
15610105,Shen,666,Germany,Female,21,1,€0.0,2,No,7,No,€99818.31,0
15606133,Lay,628,Spain,Male,42,7,€121827.43,2,Yes,1,Yes,€172967.87,0
15599403,Wu,577,French,Male,60,10,€0.0,2,Yes,7,Yes,€178616.73,0
15648225,Shephard,652,Spain,Female,38,1,€125389.7,2,Yes,10,Yes,€159649.44,0
15608406,Schmidt,678,French,Male,26,5,€103895.31,1,Yes,1,Yes,€60941.27,0
15633378,Davidson,692,Spain,Female,49,9,€111128.04,1,No,5,No,€178342.63,1
15664759,Lamb,675,Spain,Male,32,10,€0.0,2,No,9,No,€191545.65,0
15625545,Hussey,712,Spain,Male,52,9,€0.0,2,No,10,No,€117977.45,0
15772148,Ferrari,639,Germany,Female,37,5,€0.0,1,Yes,9,Yes,€49637.65,1
15810829,Macfarlan,618,France,Male,48,7,€151242.48,1,Yes,5,Yes,€13921.82,0
15731669,Szabados,554,FRA,Male,39,2,€0.0,1,No,7,No,€173197.12,1
15738634,Yuan,533,FRA,Male,47,9,€129709.62,1,No,2,No,€137696.25,0
15737571,Matveyev,540,Spain,Female,28,6,€83347.25,1,Yes,9,Yes,€80698.54,0
15667602,Cheng,704,Spain,Male,33,3,€84121.04,1,Yes,6,Yes,€73018.74,0
15684147,Palerma,678,French,Male,43,5,€0.0,2,No,3,No,€79649.62,0
15789874,Wang,712,France,Female,29,3,€102338.19,1,Yes,5,Yes,€166194.53,0
15757952,Teng,651,France,Male,44,2,€87375.78,2,No,3,No,€102530.35,0
15698732,K'ung,789,Germany,Male,51,3,€0.0,3,No,2,No,€74265.38,1
15714355,Sinclair,775,Germany,Male,32,8,€104677.09,1,No,3,No,€125898.39,0
15599090,McKelvey,564,Germany,Male,40,7,€121669.23,1,Yes,8,Yes,€83681.2,0
15762048,Yuan,841,Germany,Female,33,7,€108407.34,1,Yes,7,Yes,€99505.75,0
15790596,Moran,850,Spain,Male,39,0,€154969.79,2,Yes,7,Yes,€92748.16,0
15609623,McConnell,637,FRA,Female,63,5,€141829.67,1,Yes,0,Yes,€28092.77,0
15711901,Iheatu,500,FRA,Male,45,2,€0.0,1,No,5,No,€126145.08,1
15779809,Giordano,655,FRA,Male,44,8,€109162.82,1,Yes,2,Yes,€188593.98,0
15729018,Alexander,666,FRA,Female,33,2,€87471.63,1,Yes,8,Yes,€56410.17,0
15698246,Gordon,658,French,Female,24,2,€147229.65,1,Yes,2,Yes,€84694.49,0
15712409,Tang,749,Germany,Male,66,6,€0.0,2,Yes,2,Yes,€195429.92,0
15758306,T'an,654,France,Male,32,6,€182532.23,2,Yes,6,Yes,€137898.57,0
15621435,Davies,623,France,Female,39,1,€0.0,2,Yes,6,Yes,€78774.36,0
15566295,Sanders,761,French,Female,33,6,€160903.2,1,No,1,No,€148779.41,0
15569098,Winifred,627,France,Male,44,6,€138053.79,2,No,6,No,€35300.08,0
15662532,Holmes,757,Germany,Male,31,8,€153548.12,1,No,6,No,€197077.36,1
15664001,Riddle,695,Germany,Female,53,8,€149085.9,2,Yes,8,Yes,€70140.8,0
15703437,Chinedum,726,France,Male,34,3,€95231.91,1,No,8,No,€196288.46,1
15708003,Aleksandrova,587,Spain,Male,41,8,€0.0,2,No,3,No,€1557.82,0
15599452,Conti,605,Germany,Female,43,8,€85109.21,1,No,8,No,€23970.13,0
15719793,Watson,850,Spain,Male,62,5,€125338.8,2,No,8,No,€180243.56,0
15771580,Davison,850,FRA,Female,38,0,€0.0,2,Yes,5,Yes,€148977.72,0
15732268,Cook,751,France,Male,29,3,€106831.69,1,Yes,0,Yes,€39934.41,0
15722350,Udinesi,627,Germany,Female,37,7,€159597.45,1,No,3,No,€133031.96,0
15611371,Siciliani,736,French,Male,43,4,€147361.57,1,Yes,7,Yes,€52856.88,0
15673584,Bell,652,FRA,Female,74,5,€176134.54,1,Yes,4,Yes,€937.15,0
15636396,Jackson,627,French,Female,35,7,€0.0,2,Yes,5,Yes,€193022.44,0
15706170,Onyemere,636,French,Male,34,1,€0.0,2,Yes,7,Yes,€37490.84,0
15725478,McClemans,775,FRA,Male,60,7,€84055.43,1,No,1,No,€111558.7,0
15654562,Ma,850,Spain,Female,45,5,€0.0,2,Yes,7,Yes,€5669.31,0
15737509,Morrison,850,Spain,Male,34,8,€174088.3,4,No,5,No,€68106.29,1
15690796,Chambers,516,French,Male,37,8,€199229.14,1,No,8,No,€101834.58,0
15716728,Basedow,513,Spain,Female,42,10,€0.0,1,No,8,No,€73151.25,0
15605665,Nwora,673,Germany,Female,69,3,€0.0,2,Yes,10,Yes,€37196.15,0
15748481,Howey,564,FRA,Female,27,6,€78833.15,2,Yes,3,Yes,€7819.76,0
15757777,Pai,636,French,Female,35,2,€0.0,1,No,6,No,€23129.46,0
15747808,Ni,712,France,Male,29,3,€0.0,2,Yes,2,Yes,€189680.79,0
15810593,Forbes,568,France,Male,51,4,€102540.61,1,Yes,3,Yes,€66586.56,0
15693376,Baryshnikov,741,Spain,Male,43,0,€0.0,3,Yes,4,Yes,€2920.63,0
15579808,Kramer,754,Germany,Female,39,8,€0.0,2,Yes,0,Yes,€87684.93,1
15598275,Sochima,709,FRA,Female,32,7,€129401.87,1,Yes,8,Yes,€199418.02,0
15737080,Marchesi,510,France,Female,32,1,€0.0,2,Yes,7,Yes,€28515.17,0
15668580,Todd,716,Spain,Male,33,2,€0.0,2,Yes,1,Yes,€92916.53,0
15569438,Mai,607,Germany,Male,36,10,€0.0,2,Yes,2,Yes,€198313.69,0
15675842,Pinto,656,Spain,Male,26,4,€106702.94,2,No,10,No,€36308.93,0
15577587,Reynolds,550,Germany,Male,52,5,€139584.57,1,No,4,No,€41730.37,0
15625592,Sal,486,French,Male,26,2,€121016.23,1,Yes,5,Yes,€31399.4,1
15635141,Miller,598,Germany,Male,59,8,€0.0,2,Yes,2,Yes,€60192.14,0
15642570,Scott,675,Spain,Male,35,8,€118210.42,2,No,8,No,€29062.25,1
15702175,Herrin,755,France,Female,29,4,€0.0,2,No,8,No,€28805.09,0
15677785,Stevenson,656,Spain,Male,32,5,€148654.84,2,Yes,4,Yes,€133814.28,0
15786153,McKenzie,644,Germany,Male,47,9,€136963.12,1,No,5,No,€151902.78,0
15759499,Gardiner,598,FRA,Female,32,4,€137774.11,2,No,9,No,€167376.26,0
15659568,Atkinson,850,Spain,Female,31,3,€111156.52,1,Yes,4,Yes,€31022.56,0
15715597,Onyemauchechi,679,FRA,Male,36,1,€121237.65,1,Yes,3,Yes,€188997.08,0
15610147,Ross,632,France,Male,60,2,€97234.58,1,No,1,No,€2085.32,0
15802362,Newland,550,Spain,Male,45,0,€0.0,2,Yes,2,Yes,€70399.71,0
15660524,Hu,572,Germany,Female,54,9,€0.0,2,Yes,0,Yes,€195771.95,0
15747168,Sanders,626,Germany,Female,47,2,€97382.53,1,Yes,9,Yes,€166475.44,0
15796910,Tsui,625,Spain,Female,57,7,€103108.8,1,Yes,2,Yes,€84106.17,1
15707674,Marino,515,French,Female,58,2,€0.0,1,No,7,No,€81436.68,1
15565706,Akobundu,612,Spain,Male,35,1,€131852.81,1,No,2,No,€83256.26,1
15587596,Morrison,628,Spain,Female,39,8,€0.0,1,Yes,1,Yes,€117523.41,1
15751943,Mai,529,Spain,Female,43,5,€107553.33,1,No,8,No,€79476.63,0
15621227,Hs?eh,668,Germany,Female,46,7,€0.0,2,No,5,No,€173052.19,0
15757588,Wright,526,France,Male,30,9,€161806.09,1,Yes,7,Yes,€100995.68,0
15640922,Demaine,791,FRA,Female,52,7,€0.0,2,No,9,No,€122782.5,0
15567557,Chien,573,FRA,Male,27,2,€0.0,1,Yes,7,Yes,€11631.34,0
15670103,Dickinson,565,French,Female,38,5,€128243.03,1,Yes,2,Yes,€168303.55,0
15720929,Kazantseva,604,French,Female,47,8,€126645.13,1,Yes,5,Yes,€9308.1,0
15732774,Marchesi,656,France,Male,37,7,€62094.71,3,No,8,No,€153157.97,1
15628558,Pan,447,FRA,Female,44,5,€112291.34,1,No,7,No,€75408.24,0
15729201,Harewood,682,France,Male,55,9,€89188.83,1,Yes,5,Yes,€153356.8,0
15731117,Kao,437,Spain,Male,28,2,€0.0,1,No,9,No,€152987.42,1
15615207,Yeh,792,Spain,Male,47,0,€109161.25,1,No,2,No,€5557.88,0
15773512,Bischof,627,Spain,Female,25,4,€0.0,1,Yes,0,Yes,€194313.93,1
15572145,Ashton,767,France,Female,34,8,€0.0,1,Yes,4,Yes,€94767.77,0
15642710,Napolitani,686,France,Male,26,7,€0.0,2,No,8,No,€1540.89,0
15574213,Wilson,789,France,Female,53,1,€0.0,2,No,7,No,€5036.39,0
15718852,Uren,794,French,Male,56,9,€158271.74,1,Yes,1,Yes,€71776.76,1
15583840,Okechukwu,587,Germany,Male,35,5,€96951.21,1,Yes,9,Yes,€23481.69,0
15782418,Ku,589,Germany,Female,19,9,€121863.61,1,Yes,5,Yes,€143022.31,1
15813504,Onyemachukwu,543,Germany,Female,25,1,€83495.11,1,Yes,9,Yes,€161407.48,1
15711314,Kao,589,Spain,Female,45,1,€146566.01,1,Yes,1,Yes,€125939.22,0
15621064,Russell,701,Germany,Male,23,5,€0.0,1,No,1,No,€76611.33,1
15627847,Woronoff,850,FRA,Male,40,6,€186101.18,2,Yes,5,Yes,€136985.08,0
15588090,Ferri,726,Germany,Female,51,8,€0.0,1,No,6,No,€140937.91,1
15735270,Ruggiero,767,Spain,Male,47,2,€107494.86,2,No,8,No,€48161.18,1
15671804,Wilding,648,Spain,Male,36,8,€0.0,1,No,2,No,€130041.45,1
15753215,Yashina,651,Spain,Female,36,8,€146943.38,2,Yes,8,Yes,€91652.43,0
15789941,Yevseyev,633,FRA,Female,36,6,€0.0,2,No,8,No,€125961.48,0
15691061,Rapuokwu,740,France,Female,37,9,€125130.28,1,No,6,No,€73225.31,0
15808326,Maslov,592,French,Female,34,9,€0.0,2,Yes,9,Yes,€20460.2,0
15566660,Cole,670,France,Female,41,10,€0.0,2,Yes,9,Yes,€81602.02,0
15778947,Sullivan,628,French,Male,36,3,€0.0,3,No,10,No,€8742.91,0
15632977,Hsiao,745,French,Male,47,5,€0.0,2,Yes,3,Yes,€145789.71,0
15591747,Rossi,705,French,Male,32,3,€0.0,2,No,5,No,€129576.99,0
15567335,Allsop,559,FRA,Female,42,7,€0.0,2,No,3,No,€190040.29,0
15609299,Chamberlain,595,French,Male,29,6,€0.0,2,Yes,7,Yes,€87771.06,0
15669945,Jackson,492,France,Male,35,4,€150685.79,1,No,6,No,€39519.53,0
15736271,Dumetochukwu,498,France,Female,29,9,€141359.37,2,No,4,No,€190035.83,0
15710390,Uspensky,655,French,Female,39,6,€0.0,1,No,9,No,€148948.52,0
15756481,Garcia,636,FRA,Female,39,3,€94631.26,2,Yes,6,Yes,€184691.77,0
15736730,Soto,634,France,Female,45,2,€118336.14,1,No,3,No,€143458.31,0
15626040,McDonald,793,Spain,Male,63,0,€0.0,1,Yes,2,Yes,€27166.75,0
15746553,Castles,526,Germany,Male,50,5,€0.0,2,Yes,0,Yes,€159456.87,0
15622518,Stephenson,768,FRA,Female,26,5,€124233.24,1,Yes,5,Yes,€70454.79,1
15684908,Davidson,540,Germany,Male,64,1,€51116.26,1,Yes,5,Yes,€95421.0,1
15569446,Tu,732,France,Female,34,8,€91869.69,1,Yes,1,Yes,€187985.85,0
15777504,Colbert,617,France,Female,30,8,€122338.43,2,No,8,No,€92621.9,0
15677906,Owens,637,Spain,Female,54,5,€0.0,1,Yes,8,Yes,€150836.98,0
15703292,Chimezie,573,FRA,Male,26,8,€0.0,1,Yes,5,Yes,€90177.3,0
15712938,Genovese,531,France,Male,44,3,€86270.93,2,Yes,8,Yes,€34416.79,0
15631359,Daluchi,489,FRA,Female,38,5,€0.0,2,Yes,3,Yes,€85231.88,0
15720847,Sheffield,601,France,Male,35,2,€117289.92,1,No,5,No,€118983.18,0
15787830,Bailey,452,Germany,Male,33,7,€0.0,2,Yes,2,Yes,€111868.23,0
15599869,Dyson,728,Spain,Female,29,1,€153663.27,1,No,7,No,€83056.22,0
15592078,Davide,590,Germany,Female,27,8,€0.0,1,Yes,1,Yes,€1676.92,0
15596228,Uwaezuoke,490,French,Male,29,4,€123599.49,2,No,8,No,€32089.57,0
15578462,Hs?,596,Spain,Female,76,9,€0.0,2,No,4,No,€13455.43,0
15756894,Onwuka,635,French,Male,29,1,€134208.25,1,Yes,9,Yes,€24865.54,0
15796167,Flores,782,Germany,Male,35,7,€0.0,1,Yes,1,Yes,€117644.36,0
15664808,Nicoll,790,Spain,Female,37,3,€98556.89,2,No,7,No,€98897.32,0
15664555,Hughes,587,FRA,Male,40,2,€0.0,3,No,3,No,€106174.7,0
15607278,Romano,794,Spain,Female,46,8,€0.0,4,Yes,2,Yes,€46386.37,1
15585222,Norman,515,FRA,Male,41,8,€134593.79,1,Yes,8,Yes,€185054.14,0
15750299,Davison,746,Spain,Male,24,10,€0.0,2,Yes,8,Yes,€47997.39,0
15761294,Manna,667,Germany,Female,56,8,€68781.82,1,Yes,10,Yes,€130846.79,0
15810454,Reed,709,France,Male,32,4,€137464.04,1,No,8,No,€40861.55,1
15673984,Daniels,536,FRA,Female,35,8,€147307.91,1,Yes,4,Yes,€171840.24,0
15609319,Hunt,711,France,Female,41,3,€0.0,1,No,8,No,€101455.07,1
15709941,Feng,753,FRA,Male,46,8,€145754.91,1,Yes,3,Yes,€90747.94,0
15580252,Waters,748,FRA,Male,44,4,€0.0,3,No,8,No,€2048.55,1
15741275,Yuan,623,FRA,Female,57,7,€112610.77,1,Yes,4,Yes,€84421.34,0
15707132,Yudin,465,French,Male,33,5,€71481.79,2,Yes,7,Yes,€78698.09,0
15600708,Calabresi,640,Spain,Female,34,3,€0.0,2,Yes,5,Yes,€168544.85,0
15804787,Onyemauchechukwu,562,France,Male,75,5,€77826.8,1,Yes,3,Yes,€39351.64,0
15690021,Martin,502,Germany,Female,42,0,€87140.85,1,Yes,5,Yes,€28204.98,0
15763895,Hung,536,France,Male,32,7,€132002.7,1,Yes,0,Yes,€22375.14,1
15623478,Maslova,670,Germany,Female,32,4,€178011.5,2,No,7,No,€134942.45,0
15797910,Zetticci,775,Germany,Male,51,2,€102954.68,2,Yes,4,Yes,€134901.57,0
15577751,Pisano,759,Germany,Male,30,4,€123783.25,1,Yes,2,Yes,€8693.8,0
15781777,Sutherland,604,FRA,Male,33,3,€101802.67,1,No,4,No,€42437.75,0
15740527,Lai,766,Germany,Female,62,7,€148659.48,1,No,3,No,€5893.23,0
15721251,Watson,554,Spain,Female,41,4,€142724.48,1,Yes,7,Yes,€36242.19,1
15602994,Gorbunov,487,French,Female,53,10,€112152.89,1,Yes,4,Yes,€90076.85,0
15750769,Padovano,725,French,Male,35,7,€89550.85,1,Yes,10,Yes,€150507.43,0
15740175,Raynor,732,Germany,Female,42,2,€75915.75,1,No,7,No,€87422.15,0
15679968,Ting,623,France,Male,40,5,€118889.66,2,No,2,No,€192867.4,0
15694404,Eberegbulam,781,French,Female,42,3,€118788.57,1,No,5,No,€175674.01,0
15657529,Chin,714,Germany,Male,53,1,€156555.54,1,Yes,3,Yes,€72496.05,0
15762882,Manna,577,Germany,Female,31,4,€99141.86,1,Yes,1,Yes,€145250.43,1
15642579,Chang,731,Spain,Female,37,1,€61211.18,1,Yes,4,Yes,€180712.52,0
15598884,Kent,650,Spain,Female,23,5,€128932.4,1,Yes,1,Yes,€180622.43,0
15770185,Buckley,779,France,Male,32,10,€0.0,1,Yes,5,Yes,€86306.75,0
15800287,Micco,706,Spain,Female,46,2,€80728.15,1,No,10,No,€150156.82,0
15665861,Avdeev,733,Spain,Male,44,3,€127660.46,2,No,2,No,€101617.43,1
15662203,Bremer,579,Germany,Female,42,3,€106070.89,1,Yes,3,Yes,€85424.34,0
15616454,Davidson,476,Germany,Female,34,8,€137560.38,2,Yes,3,Yes,€197221.81,0
15702788,Gadsdon,775,France,Male,40,9,€111905.43,1,Yes,8,Yes,€70196.57,1
15778149,Connolly,538,Spain,Male,68,9,€126212.64,1,No,9,No,€110440.5,0
15680001,McDonald,602,France,Male,38,7,€0.0,2,No,9,No,€124389.61,1
15711991,Chiawuotu,615,France,Male,30,8,€111835.94,2,No,7,No,€3183.15,0
15633834,Milne,700,Germany,Female,28,3,€0.0,2,No,8,No,€146723.72,0
15765266,Fleming,615,France,Male,32,1,€99705.69,2,No,3,No,€2139.25,0
15791867,Hicks,544,Germany,Male,44,2,€0.0,2,No,1,No,€69228.2,0
15675380,Logan,573,Spain,Male,56,3,€108895.93,1,No,2,No,€115462.27,1
15770576,Hammond,555,Spain,Male,50,7,€154669.77,1,Yes,3,Yes,€62375.1,1
15775294,Weber,692,FRA,Female,31,2,€128061.0,2,Yes,7,Yes,€91829.17,0
15727059,Lettiere,476,France,Female,40,4,€0.0,2,No,2,No,€182547.04,1
15702499,Schnaars,770,Spain,Male,46,9,€0.0,2,No,4,No,€14725.36,0
15611699,Tao,641,French,Female,40,7,€190678.02,1,Yes,9,Yes,€126996.67,0
15654000,Algarin,705,FRA,Female,35,5,€0.0,1,No,7,No,€133991.11,0
15657881,Onyemere,784,FRA,Male,38,5,€0.0,1,No,5,No,€169920.92,1
15719991,Korovina,727,Spain,Female,52,1,€136712.91,1,Yes,5,Yes,€80259.67,0
15720687,Chidubem,576,French,Female,41,4,€154733.97,1,No,1,No,€191035.18,1
15687079,King,646,Spain,Male,69,10,€112609.91,1,No,4,No,€40421.87,1
15582276,Greco,638,French,Male,34,5,€115462.44,1,No,10,No,€155643.04,0
15763980,Beneventi,632,Germany,Male,30,1,€133501.36,1,Yes,5,Yes,€78670.52,0
15720774,P'eng,850,Spain,Male,44,7,€58668.02,1,Yes,1,Yes,€104240.77,0
15592194,Metcalf,492,France,Female,28,9,€89118.26,1,No,7,No,€95957.09,1
15803685,Greco,673,Germany,Female,77,10,€0.0,2,No,9,No,€59595.66,0
15759456,Lupton,609,Spain,Male,34,7,€76510.52,2,Yes,10,Yes,€46266.63,0
15611544,Ibeamaka,701,Germany,Male,36,7,€140694.78,2,No,7,No,€189085.07,0
15794257,Hsiung,651,French,Male,34,4,€95448.32,2,No,7,No,€123954.15,0
15681697,Rueda,508,FRA,Male,31,8,€91562.99,1,Yes,4,Yes,€129803.08,0
15579566,Li Fonti,616,Spain,Female,43,3,€72541.48,1,No,8,No,€18761.92,0
15577970,Alexeeva,489,FRA,Male,34,5,€120867.18,1,No,3,No,€43540.59,1
15727489,Madueke,567,Spain,Female,45,1,€0.0,1,No,5,No,€62193.92,0
15764284,Torres,714,Spain,Male,27,3,€157320.51,1,No,1,No,€129130.09,0
15581811,Chukwubuikem,678,Germany,Female,30,1,€0.0,3,Yes,3,Yes,€16146.0,0
15622527,Holloway,581,France,Female,55,6,€139676.95,2,Yes,1,Yes,€22442.13,0
15753362,Evdokimov,748,Spain,Male,60,3,€0.0,1,Yes,6,Yes,€78194.37,0
15666652,Anayolisa,781,French,Female,19,3,€0.0,2,Yes,3,Yes,€124297.32,0
15789714,Semmens,691,Spain,Male,21,3,€0.0,2,Yes,3,Yes,€104648.58,0
15771543,Tu,507,Germany,Male,31,2,€103000.94,1,Yes,3,Yes,€166423.66,0
15748327,Anderson,724,Germany,Male,34,6,€134237.07,1,Yes,2,Yes,€157137.23,1
15754649,Fang,705,Spain,Female,57,3,€118235.7,2,No,6,No,€34134.14,0
15810460,Fanucci,708,Spain,Female,64,5,€0.0,2,Yes,3,Yes,€112520.07,0
15771742,Boyle,580,Germany,Male,38,9,€0.0,3,Yes,5,Yes,€128481.5,1
15642160,Milanesi,850,FRA,Male,38,5,€115442.19,2,No,9,No,€16491.64,1
15798439,Davidson,714,Spain,Male,25,2,€0.0,2,No,5,No,€132979.43,0
15605293,McKay,559,French,Female,43,1,€0.0,1,Yes,2,Yes,€196645.87,0
15692631,Bogdanova,577,Spain,Female,44,8,€0.0,2,Yes,1,Yes,€127506.76,0
15665376,Lavrentiev,647,Germany,Female,35,3,€115557.0,1,Yes,8,Yes,€147930.46,0
15772412,Corser,554,Spain,Male,30,6,€166518.63,2,No,3,No,€179689.05,0
15654577,Alexeeva,549,Germany,Male,54,5,€135370.12,1,Yes,6,Yes,€2619.64,1
15585427,Madueke,528,France,Female,26,10,€92877.33,1,No,5,No,€166799.93,1
15584536,Barber,720,Germany,Male,46,3,€102073.67,2,No,10,No,€133516.51,0
15585853,McCardle,743,Spain,Male,41,7,€97042.6,1,Yes,3,Yes,€163736.09,1
15645271,Radcliffe-Brown,615,Germany,Male,24,8,€0.0,1,No,7,No,€179488.41,1
15579387,Ni,635,Germany,Female,44,2,€108528.07,2,No,8,No,€113291.75,1
15623107,Chukwumaobim,686,Spain,Male,45,3,€79064.85,2,Yes,2,Yes,€64907.48,0
15754072,Dennis,840,Spain,Female,36,6,€74274.87,3,No,3,No,€141364.27,1
15666163,Hayward,695,France,Male,43,1,€0.0,2,No,6,No,€101141.28,0
15765192,Jones,564,France,Male,26,7,€100421.1,1,Yes,1,Yes,€183490.99,0
15804822,L?,805,France,Female,31,4,€84006.88,2,No,7,No,€4798.12,0
15612893,Nelson,558,Spain,Male,45,4,€0.0,2,No,4,No,€131807.14,0
15593636,Cardus,657,France,Female,39,4,€0.0,1,No,4,No,€97192.76,0
15693326,Whitehouse,641,France,Female,42,7,€80293.81,1,No,4,No,€164128.58,0
15809901,Johnstone,755,FRA,Male,36,8,€125437.14,2,No,7,No,€176809.87,0
15759751,Tsui,483,France,Male,48,1,€0.0,2,No,8,No,€110059.38,0
15605425,Chia,545,Germany,Female,44,2,€0.0,2,Yes,1,Yes,€108398.63,0
15801934,Su,678,France,Male,66,8,€127536.44,1,No,2,No,€47117.03,0
15592000,Calabresi,781,Germany,Female,48,9,€0.0,2,Yes,8,Yes,€124720.68,0
15618695,Ts'ui,571,Spain,Female,22,3,€82794.18,1,No,9,No,€53328.7,1
15637110,McCulloch,634,Spain,Female,35,10,€108117.1,1,Yes,3,Yes,€82634.41,0
15727408,Koo,523,Germany,Male,27,8,€0.0,1,No,10,No,€147059.16,0
15716328,Miller,501,FRA,Female,40,2,€61688.61,2,No,8,No,€141946.92,0
15669060,Woolnough,662,French,Male,74,6,€0.0,2,No,2,No,€123583.85,0
15675854,Douglas,573,Spain,Male,50,0,€0.0,2,No,6,No,€155915.24,0
15621116,Fang,648,Germany,Male,33,5,€159304.07,1,Yes,0,Yes,€29076.27,1
15781495,Munro,662,France,Female,22,2,€138664.24,1,No,5,No,€97382.8,0
15740470,Vinogradov,725,FRA,Male,39,4,€126362.57,2,Yes,2,Yes,€57643.55,0
15714391,Lai,563,FRA,Female,35,2,€160652.45,2,No,4,No,€66006.75,0
15730137,Udegbulam,628,French,Male,31,0,€183572.84,1,Yes,2,Yes,€72350.47,1
15596455,Mao,546,Spain,Female,45,2,€88421.81,1,No,0,No,€197789.83,0
15717290,Onyekaozulu,688,Germany,Male,41,2,€0.0,1,No,2,No,€65520.74,1
15616555,Fu,850,Germany,Male,41,8,€112871.19,2,Yes,2,Yes,€31825.84,0
15659820,Cross,614,French,Female,34,5,€60880.68,1,No,8,No,€185561.89,0
15696301,Snider,719,French,Female,37,9,€0.0,2,No,5,No,€25803.59,0
15771087,Harrison,757,FRA,Female,71,0,€101455.7,1,No,9,No,€154337.47,1
15808831,Dale,669,France,Male,29,7,€88084.13,2,Yes,0,Yes,€138145.62,0
15812241,Udinese,438,Germany,Male,59,7,€0.0,2,Yes,7,Yes,€51565.98,0
15680370,DeRose,492,FRA,Male,39,7,€127197.14,1,No,7,No,€71323.23,1
15780561,Hay,622,France,Female,39,9,€0.0,2,Yes,7,Yes,€38882.34,0
15800784,Bruce,645,France,Male,42,4,€83456.79,2,No,9,No,€676.06,0
15715796,Romani,728,France,Male,37,0,€98298.18,1,Yes,4,Yes,€72203.8,0
15605375,Tseng,651,France,Male,35,2,€0.0,2,Yes,0,Yes,€174094.24,0
15621520,Tang,783,Germany,Female,42,2,€86911.8,1,No,2,No,€2150.22,0
15665460,Isayeva,732,Spain,Female,67,1,€139707.28,1,No,2,No,€177783.04,0
15801152,Hill,553,Spain,Female,39,1,€0.0,2,Yes,1,Yes,€44363.42,0
15756425,Barnes,660,France,Male,30,7,€142876.98,2,No,1,No,€96847.91,0
15674328,Moreno,670,France,Female,40,3,€146301.31,1,No,7,No,€148579.43,0
15742404,McGregor,718,FRA,Male,38,7,€47364.45,1,Yes,3,Yes,€38308.34,1
15757140,Genovese,787,France,Male,51,0,€0.0,2,No,7,No,€142538.31,0
15570051,Gill,775,Germany,Female,38,6,€58137.08,1,Yes,0,Yes,€153122.58,0
15669175,Ts'ai,479,Germany,Male,24,6,€179886.41,2,No,6,No,€169505.83,0
15790324,Green,660,FRA,Female,20,6,€107637.97,2,Yes,6,Yes,€57929.9,0
15691119,Martin,721,Germany,Male,68,4,€167685.56,1,No,6,No,€175399.14,0
15743478,Johnson,659,Germany,Male,39,8,€136525.99,1,No,4,No,€107964.36,0
15707007,Onio,743,FRA,Female,39,8,€52106.33,2,Yes,8,Yes,€94263.44,0
15572547,Vaguine,670,French,Female,45,9,€0.0,1,No,8,No,€155921.81,0
15567063,Manna,766,Germany,Female,34,6,€104930.38,1,No,9,No,€137995.66,1
15689633,Toomey,845,Spain,Female,38,2,€106434.94,1,Yes,6,Yes,€179631.85,1
15720637,Bell,710,Germany,Female,46,10,€112803.92,1,No,2,No,€166586.99,0
15616859,Bonwick,602,Germany,Female,43,2,€120530.34,1,No,10,No,€115116.35,1
15766166,Folliero,604,Spain,Male,43,2,€113641.49,4,No,2,No,€23881.62,1
15617655,Holt,564,Spain,Female,35,9,€145081.72,1,Yes,2,Yes,€105837.38,0
15623450,Brown,637,Germany,Female,27,7,€0.0,2,Yes,9,Yes,€101418.05,0
15796612,Ch'ang,527,France,Female,31,1,€135842.89,1,Yes,7,Yes,€182266.01,0
15795963,Fiorentini,687,French,Male,34,7,€112203.25,1,No,1,No,€28698.17,0
15781598,Middleton,756,Germany,Male,41,6,€129895.19,1,Yes,7,Yes,€50422.36,0
15691871,Millar,503,Germany,Male,42,9,€149049.92,1,Yes,6,Yes,€151336.96,1
15740345,Osborne,657,Spain,Male,42,5,€153279.39,1,Yes,9,Yes,€112979.6,0
15662626,Feng,666,French,Female,40,2,€41473.33,1,No,5,No,€36371.27,1
15596575,Vale,615,Germany,Male,39,5,€0.0,2,No,2,No,€52166.25,0
15657321,Arkwookerum,712,Germany,Male,27,8,€113193.51,2,Yes,5,Yes,€147261.58,0
15575955,Lujan,764,FRA,Female,24,0,€113174.21,2,No,8,No,€88724.49,0
15743893,Alexeyeva,471,France,Male,42,3,€0.0,2,No,0,No,€190531.77,0
15697270,Gannon,608,Spain,Male,27,4,€164951.56,1,No,3,No,€199953.33,0
15644356,Prokhorova,682,Spain,Female,47,10,€153325.1,1,Yes,4,Yes,€144290.97,0
15677586,Romero,587,Germany,Female,32,3,€134032.01,1,No,10,No,€130514.78,0
15571261,Toscani,714,Germany,Female,35,6,€125445.04,2,Yes,3,Yes,€53954.24,0
15698758,Onwuamaegbu,630,Spain,Female,31,1,€126077.43,2,Yes,6,Yes,€169802.73,0
15787014,King,648,Germany,Female,28,8,€0.0,2,Yes,1,Yes,€146851.73,0
15739857,Trentino,785,FRA,Female,40,3,€90371.09,1,Yes,8,Yes,€96832.82,0
